"V1","V2","V3","V4","V5","location.x","location.y","V8","V9","V10","V11","V12","V13","subtype","V15","uuid","V17","V18","level"
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.868491,-6.259571,36,1494288109624,5,1,"6","N2 Mayjen Sutoyo","JAM_HEAVY_TRAFFIC","JAM","4d902c15-3236-3d2f-9e90-0775d5dbb892",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.86973,-6.231736,267,1494287488736,5,3,"2","Otto Iskandardinata 3","JAM_STAND_STILL_TRAFFIC","JAM","ea38c191-3c8a-37bb-a5e0-1b7a09a921a1",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.87011,-6.237385,356,1494287523575,5,2,"2","Cipinang Cempedak 2","JAM_HEAVY_TRAFFIC","JAM","7b440588-ed79-3517-abe5-b6a300582afd",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.870266,-6.231704,267,1494287827398,5,0,"2","Otto Iskandardinata 3","JAM_HEAVY_TRAFFIC","JAM","4a47a12f-c9fb-3363-9544-3bae8ecfd46b",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.870802,-6.224685,268,1494287819290,6,2,"7","Flyover Kampung Melayu","JAM_STAND_STILL_TRAFFIC","JAM","5a1732fb-a364-3282-88e5-dcd9777e19b1",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.872142,-6.253077,23,1494288364797,5,1,"6","N2 Mayjen Sutoyo","JAM_HEAVY_TRAFFIC","JAM","8a5f7a04-0872-33d8-812f-595f7b65cf4d",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.873223,-6.200653,7,1494288327027,5,1,"6","N13 Ahmad Yani","JAM_STAND_STILL_TRAFFIC","JAM","b6c48172-afbe-3aa3-943a-73e0997265a5",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.87372,-6.198152,11,1494288311682,5,2,"6","N13 Ahmad Yani","JAM_MODERATE_TRAFFIC","JAM","55f9cf50-aa02-360f-a6ce-fa3133415116",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.874512,-6.223513,354,1494287665884,5,2,"4","Exit Pisangan/Jatinegara","JAM_HEAVY_TRAFFIC","JAM","ddbc95ce-7e69-3318-9a32-d76a26136d80",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.874546,-6.248126,22,1494287616018,6,1,"6","Underpass Cawang","JAM_MODERATE_TRAFFIC","JAM","62069a43-07a7-3ab9-bca8-b12509f0f3da",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.876468,-6.226232,260,1494288082226,5,2,"1","Cipinang Besar","JAM_MODERATE_TRAFFIC","JAM","8cae8104-685f-3137-b82e-233dd4dd350f",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.877369,-6.192699,277,1494288442153,5,0,"7","Pemuda","JAM_STAND_STILL_TRAFFIC","JAM","472cc828-5202-3bdc-9723-8bd20ea28255",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.877375,-6.289875,114,1494288395178,5,2,"4","\N","JAM_HEAVY_TRAFFIC","JAM","07603b5a-2704-3691-ae11-040dad75088a",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.877617,-6.308113,4,1494287664132,5,2,"1","SMP 188","JAM_STAND_STILL_TRAFFIC","JAM","d68fc62f-decc-3958-ab84-1b07e1184ede",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.878269,-6.290041,71,1494288412046,5,4,"4","Gerbang Tol Pondok Gede","","JAM","4c7c1913-c058-3937-8418-3c7b2f41efe8",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.878884,-6.196876,270,1494287645969,5,1,"2","Rawamangun Muka","JAM_STAND_STILL_TRAFFIC","JAM","33c22bc2-33b2-328c-9c2b-c55b97567618",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.879446,-6.225997,303,1494287543320,5,1,"7","Basuki Rachmat","JAM_STAND_STILL_TRAFFIC","JAM","462e39c4-e444-305a-93a6-5dace50efd9e",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.879713,-6.249175,322,1494288252220,5,1,"6","Halim Perdanakusuma","JAM_STAND_STILL_TRAFFIC","JAM","c9fda9b7-825b-39c8-ad1d-4c18b25e1acb",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.880586,-6.30659,257,1494287944208,5,1,"2","Lingkar Luar Selatan","JAM_HEAVY_TRAFFIC","JAM","e744a33f-dd83-3b96-832f-2eb2bcb523f4",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.880709,-6.226872,264,1494288223743,5,4,"1","Cipinang Besar","JAM_STAND_STILL_TRAFFIC","JAM","6d9ed42b-a129-32ba-8820-678a3c45bd12",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.881072,-6.306496,267,1494287637814,6,0,"2","Lingkar Luar Selatan","JAM_HEAVY_TRAFFIC","JAM","33779e4b-3f16-34f6-a178-f43fe2893823",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.881565,-6.193125,276,1494288192120,5,0,"7","Pemuda","JAM_HEAVY_TRAFFIC","JAM","ca872210-9e1f-3fcd-8679-8ddc13f48f4e",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.881809,-6.29496,340,1494287526505,5,0,"2","Taman Mini 1","JAM_HEAVY_TRAFFIC","JAM","082cd30e-d1a5-31dd-98ba-c6cfc6790ef6",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.882792,-6.233199,295,1494287644268,5,1,"2","Griya Wartawan","JAM_STAND_STILL_TRAFFIC","JAM","71872f49-91b7-3e9d-8cec-4eba243a65bf",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.883174,-6.202332,274,1494288554042,5,2,"2","Persahabatan Utara","JAM_HEAVY_TRAFFIC","JAM","4175b2fa-cfcc-3e88-a626-8d9f406a7f4c",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.884188,-6.214628,266,1494288455277,5,1,"7","Bekasi Timur Raya","JAM_HEAVY_TRAFFIC","JAM","0c42b476-d0f4-32bb-b61d-ecc29baee997",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.884684,-6.309689,356,1494287895850,5,2,"4","Exit Serpong/Cilangkap/Tol Jkt-Cikampek","JAM_HEAVY_TRAFFIC","JAM","545bf5d8-f25b-3e5a-978b-7c9094693f78",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.885199,-6.232946,215,1494287874934,5,3,"2","Media Massa","JAM_STAND_STILL_TRAFFIC","JAM","b8aae959-8b5b-3ee9-8263-c6e2cb1265a2",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.889279,-6.306196,268,1494288024184,5,1,"2","Jalan Mabes Hankam","JAM_HEAVY_TRAFFIC","JAM","74db06f0-630a-3549-9e9c-7a3d4f6f8364",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.89129,-6.213449,268,1494287687645,6,2,"7","I Gusti Ngurah Rai","JAM_HEAVY_TRAFFIC","JAM","5a517e24-2b98-347f-9fd9-e80c90c88203",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.892475,-6.193569,272,1494287845435,5,0,"7","Pemuda","JAM_HEAVY_TRAFFIC","JAM","6e6b7d67-23a7-38b0-8660-86e9c616db21",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.892847,-6.244035,279,1494287977734,5,1,"4","Exit Bandara Halim PK/Cawang/Tol Jagorawi","JAM_STAND_STILL_TRAFFIC","JAM","34dd5155-2563-3ce8-aa65-7262c5222681",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.950384,-6.219115,98,1494288915816,5,2,"2","I Gusti Ngurah Rai","JAM_STAND_STILL_TRAFFIC","JAM","0564b4d1-08a9-30ef-9071-00a88e49463f",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.953366,-6.219053,294,1494288866962,5,2,"2","Azalea Raya","JAM_HEAVY_TRAFFIC","JAM","89c07b5d-94d5-36ef-a88b-ae5617f7eb6f",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",1,"ID",106.870869,-6.224681,268,1494287819290,8,2,"7","Flyover Kampung Melayu","JAM_STAND_STILL_TRAFFIC","JAM","5a1732fb-a364-3282-88e5-dcd9777e19b1",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",1,"ID",106.872142,-6.253077,23,1494288364797,7,1,"6","N2 Mayjen Sutoyo","JAM_HEAVY_TRAFFIC","JAM","8a5f7a04-0872-33d8-812f-595f7b65cf4d",20170509,20170509,200
